CodigoNave,Viaje,Rumbo,CodigoPaisCarga,CodigoPuertoCarga,CodigoPaisDesCarga,CodigoPuertoDesCarga,fechaSalida,fechaLlegada,ClaveCarga,ClaveDesCarga,CodigoPuertoCargaAntiguo,CodigoPuertoDesCargaAntiguo
LIESS,5118,S,PA,MANO,PE,CLLO,2024-05-18,2024-05-23,MIT|PA,CLL|PE,MIT,CLL
LIESS,518,N,ES,BELA,PE,CLLO,2024-05-12,2024-06-02,BCN|ES,CLL|PE,BCN,CLL
LIESS,518,N,PE,CLLO,ES,BELA,2024-06-03,2024-07-01,CLL|PE,BCN|ES,CLL,BCN
LIESS,1438,N,AR,BSAS,CL,VARO,2023-10-07,2023-10-17,BUE|AR,VAP|CL,BUE,VAP
LIESS,1438,N,CL,VARO,PE,CLLO,2023-10-18,2023-10-21,VAP|CL,CLL|PE,VAP,CLL
LIESS,3142,N,CL,VARO,PE,CLLO,2022-11-16,2022-11-19,VAP|CL,CLL|PE,VAP,CLL
LIESS,3142,S,AR,BSAS,NL,RERM,2022-10-08,2022-10-13,BUE|AR,RTM|NL,BUE,RTM
LIESS,3142,S,NL,RERM,PE,CLLO,2022-10-13,2022-11-11,RTM|NL,CLL|PE,RTM,CLL
LIESS,3150,N,CL,VARO,PE,CLLO,2023-01-11,2023-01-14,VAP|CL,CLL|PE,VAP,CLL
LIESS,406,S,NL,RERM,PE,CLLO,2023-02-08,2023-03-02,RTM|NL,CLL|PE,RTM,CLL
LIESS,4106,N,CL,VARO,PE,CLLO,2023-03-10,2023-03-13,VAP|CL,CLL|PE,VAP,CLL
LIESS,4114,N,CL,VARO,PE,CLLO,2023-05-03,2023-05-06,VAP|CL,CLL|PE,VAP,CLL
LIESS,4122,N,CL,VARO,PE,CLLO,2023-06-28,2023-07-01,VAP|CL,CLL|PE,VAP,CLL
LIESS,4130,N,AR,BSAS,CL,VARO,2023-08-13,2023-08-22,BUE|AR,VAP|CL,BUE,VAP
LIESS,4130,N,CL,VARO,PE,CLLO,2023-08-23,2023-08-26,VAP|CL,CLL|PE,VAP,CLL
LIESS,4130,N,DE,HBUG,PE,CLLO,2023-07-29,2023-08-26,HAM|DE,CLL|PE,HAM,CLL
LIESS,4130,N,PE,CLLO,DE,HBUG,2023-08-27,2023-09-24,CLL|PE,HAM|DE,CLL,HAM
LIESS,414,S,NL,RERM,PE,CLLO,2023-04-05,2023-04-27,RTM|NL,CLL|PE,RTM,CLL
LIESS,422,S,NL,RERM,PE,CLLO,2023-05-31,2023-06-22,RTM|NL,CLL|PE,RTM,CLL
LIESS,422,N,PA,BLBA,PE,CLLO,2023-06-28,2023-07-01,BLB|PA,CLL|PE,BLB,CLL
LIESS,422,N,PA,CLON1,PA,BLBA,2023-07-08,2023-07-09,ONX|PA,BLB|PA,ONX,BLB
LIESS,422,N,PE,CLLO,PA,CLON1,2023-07-04,2023-07-08,CLL|PE,ONX|PA,CLL,ONX
LIESS,430,S,NL,RERM,PE,CLLO,2023-07-26,2023-08-17,RTM|NL,CLL|PE,RTM,CLL
LIESS,438,S,CL,VARO,PE,CLLO,2023-10-08,2023-10-12,VAP|CL,CLL|PE,VAP,CLL
LIESS,438,S,PE,CLLO,CL,VARO,2023-10-13,2023-10-17,CLL|PE,VAP|CL,CLL,VAP
LIESS,446,S,CL,VARO,PE,CLLO,2023-12-03,2023-12-07,VAP|CL,CLL|PE,VAP,CLL
LIESS,446,S,PE,CLLO,CL,VARO,2023-12-08,2023-12-12,CLL|PE,VAP|CL,CLL,VAP
LIESS,502,N,ES,VENA2,PE,CLLO,2024-01-17,2024-02-10,VLC|ES,CLL|PE,VLC,CLL
LIESS,502,N,PE,CLLO,ES,VENA2,2024-02-11,2024-03-06,CLL|PE,VLC|ES,CLL,VLC
LIESS,502,S,CL,VARO,PE,CLLO,2024-01-28,2024-02-01,VAP|CL,CLL|PE,VAP,CLL
LIESS,502,S,PE,CLLO,CL,VARO,2024-02-02,2024-02-06,CLL|PE,VAP|CL,CLL,VAP
LIESS,510,S,CL,VARO,PE,CLLO,2024-03-24,2024-03-28,VAP|CL,CLL|PE,VAP,CLL
LIESS,510,S,PE,CLLO,CL,VARO,2024-03-29,2024-04-02,CLL|PE,VAP|CL,CLL,VAP
LIESS,518,S,CL,VARO,PE,CLLO,2024-05-19,2024-05-23,VAP|CL,CLL|PE,VAP,CLL
LIESS,518,S,PE,CLLO,CL,VARO,2024-05-24,2024-05-28,CLL|PE,VAP|CL,CLL,VAP
LIESS,526,S,CL,VARO,PE,CLLO,2024-07-14,2024-07-18,VAP|CL,CLL|PE,VAP,CLL
LIESS,526,S,PE,CLLO,CL,VARO,2024-07-19,2024-07-23,CLL|PE,VAP|CL,CLL,VAP
LIESS,342,N,DE,HBUG,PE,CLLO,2022-11-16,2022-11-19,HAM|DE,CLL|PE,HAM,CLL
LIESS,342,N,PE,CLLO,DE,HBUG,2022-11-20,2022-12-14,CLL|PE,HAM|DE,CLL,HAM
LIESS,430,S,CL,VARO,PE,CLLO,2023-08-11,2023-08-16,VAP|CL,CLL|PE,VAP,CLL
LIESS,430,S,PE,CLLO,CL,VARO,2023-08-17,2023-08-22,CLL|PE,VAP|CL,CLL,VAP
LIESS,870,N,NL,RERM,ES,BELA,2022-10-15,2022-10-23,RTM|NL,BCN|ES,RTM,BCN
LIESS,870,N,PA,MANO,PE,CLLO,2022-09-19,2022-09-24,MIT|PA,CLL|PE,MIT,CLL
LIESS,870,N,PE,CLLO,NL,RERM,2022-09-25,2022-10-14,CLL|PE,RTM|NL,CLL,RTM
LIESS,854,N,PA,MANO,PE,CLLO,2022-07-27,2022-07-31,MIT|PA,CLL|PE,MIT,CLL
LIESS,854,N,PE,CLLO,NL,RERM,2022-08-01,2022-08-19,CLL|PE,RTM|NL,CLL,RTM
LIESS,854,N,PE,CLLO,BE,AWEP,2022-07-31,2022-09-06,CLL|PE,ANR|BE,CLL,ANR
LIMR,143,S,US,PERS,PE,CLLO,2024-05-01,2024-05-10,PEF|US,CLL|PE,PEF,CLL
LISB,409,A,MX,MANO1,PE,CLLO,2023-03-22,2023-03-30,ZLO|MX,CLL|PE,ZLO,CLL
MACHO,261,SNB,BR,SNTS,PE,CLLO,2022-12-22,2023-01-08,SSZ|BR,CLL|PE,SSZ,CLL
MACHO,260,SNB,BR,SNTS,PE,CLLO,2022-11-02,2022-11-20,SSZ|BR,CLL|PE,SSZ,CLL
MACHO,262,SNB,BR,SNTS,PE,CLLO,2023-02-09,2023-02-26,SSZ|BR,CLL|PE,SSZ,CLL
MACHO,263,SNB,BR,SNTS,PE,CLLO,2023-03-29,2023-04-15,SSZ|BR,CLL|PE,SSZ,CLL
MACHO,264,SNB,BR,SNTS,PE,CLLO,2023-05-19,2023-06-06,SSZ|BR,CLL|PE,SSZ,CLL
MACHO,265,S,BR,SNTS,PE,CLLO,2023-06-06,2023-07-23,SSZ|BR,CLL|PE,SSZ,CLL
MACHO,266,S,BR,SNTS,PE,CLLO,2023-08-24,2023-09-11,SSZ|BR,CLL|PE,SSZ,CLL
MACHO,267,N,BR,SNTS,PE,CLLO,2023-10-12,2023-10-29,SSZ|BR,CLL|PE,SSZ,CLL
MACHO,267,N,AR,BSAS,PE,CLLO,2023-09-22,2023-10-29,BUE|AR,CLL|PE,BUE,CLL
MACHO,267,N,PE,CLLO,AR,BSAS,2023-10-30,2023-12-06,CLL|PE,BUE|AR,CLL,BUE
MACHO,268,W,BR,SNTS,PE,CLLO,2023-11-30,2023-12-14,SSZ|BR,CLL|PE,SSZ,CLL
MACHO,270,E,AR,BSAS,PE,CLLO,2024-02-15,2024-03-24,BUE|AR,CLL|PE,BUE,CLL
MACHO,270,E,PE,CLLO,AR,BSAS,2024-03-27,2024-05-02,CLL|PE,BUE|AR,CLL,BUE
MACHO,259,N,AR,BSAS,PE,CLLO,2022-09-10,2022-10-02,BUE|AR,CLL|PE,BUE,CLL
MACHO,259,N,PE,CLLO,AR,BSAS,2022-10-03,2022-10-20,CLL|PE,BUE|AR,CLL,BUE
MAES,1413,-,ES,VENA2,PE,CLLO,2023-10-12,2023-11-21,VLC|ES,CLL|PE,VLC,CLL
MAESAR,1410,N,AU,SDNY,PE,CLLO,2023-06-09,2023-07-25,SYD|AU,CLL|PE,SYD,CLL
MAESAR,1410,N,PE,CLLO,AU,SDNY,2023-07-25,2023-08-20,CLL|PE,SYD|AU,CLL,SYD
MAINE,155,.,US,PERS,PE,CLLO,2022-12-26,2023-01-08,PEF|US,CLL|PE,PEF,CLL
MAINE,155,N,EC,GAQL,PE,CLLO,2023-01-03,2023-01-07,GYE|EC,CLL|PE,GYE,CLL
MAINE,155,N,PE,CLLO,EC,GAQL,2023-01-08,2023-01-12,CLL|PE,GYE|EC,CLL,GYE
MAINE,156,N,EC,GAQL,PE,CLLO,2023-03-15,2023-03-27,GYE|EC,CLL|PE,GYE,CLL
MAINE,156,N,PE,CLLO,EC,GAQL,2023-03-29,2023-03-31,CLL|PE,GYE|EC,CLL,GYE
MAINE,156,SB,US,PERS,PE,CLLO,2023-02-07,2023-02-19,PEF|US,CLL|PE,PEF,CLL
MAINE,157,SB,US,PERS,PE,CLLO,2023-03-14,2023-03-26,PEF|US,CLL|PE,PEF,CLL
MAINE,159,N,EC,GAQL,PE,CLLO,2023-05-25,2023-05-28,GYE|EC,CLL|PE,GYE,CLL
MAINE,159,N,PE,CLLO,EC,GAQL,2023-05-30,2023-05-31,CLL|PE,GYE|EC,CLL,GYE
MAINE,160,S,US,PERS,PE,CLLO,2023-06-15,2023-06-28,PEF|US,CLL|PE,PEF,CLL
MAINE,163,S,US,PERS,PE,CLLO,2023-09-08,2023-09-19,PEF|US,CLL|PE,PEF,CLL
MAINE,164,SB,US,PERS,PE,CLLO,2023-10-07,2023-10-21,PEF|US,CLL|PE,PEF,CLL
MAINE,167,S,US,PERS,PE,CLLO,2024-01-10,2024-01-21,PEF|US,CLL|PE,PEF,CLL
MAINE,168,*,US,PERS,PE,CLLO,2024-01-23,2024-02-05,PEF|US,CLL|PE,PEF,CLL
MAINE,168,N,EC,GAQL,PE,CLLO,2024-02-15,2024-02-19,GYE|EC,CLL|PE,GYE,CLL
MAINE,168,N,PE,CLLO,EC,GAQL,2024-02-23,2024-02-25,CLL|PE,GYE|EC,CLL,GYE
MAINE,169,SB,US,PERS,PE,CLLO,2024-03-07,2024-03-21,PEF|US,CLL|PE,PEF,CLL
MAINE,153,N,US,PERS,PE,CLLO,2022-10-25,2022-11-06,PEF|US,CLL|PE,PEF,CLL
MAINE,158,N,EC,GAQL,PE,CLLO,2023-04-24,2023-04-26,GYE|EC,CLL|PE,GYE,CLL
MAINE,158,N,PE,CLLO,EC,GAQL,2023-04-28,2023-04-30,CLL|PE,GYE|EC,CLL,GYE
MAINE,160,N,EC,GAQL,PE,CLLO,2023-06-26,2023-06-28,GYE|EC,CLL|PE,GYE,CLL
MAINE,160,N,PE,CLLO,EC,GAQL,2023-06-30,2023-07-02,CLL|PE,GYE|EC,CLL,GYE
MAINE,161,N,EC,GAQL,PE,CLLO,2023-07-22,2023-07-24,GYE|EC,CLL|PE,GYE,CLL
MAINE,161,N,PE,CLLO,EC,GAQL,2023-07-26,2023-07-28,CLL|PE,GYE|EC,CLL,GYE
MAINE,163,N,EC,GAQL,PE,CLLO,2023-09-16,2023-09-18,GYE|EC,CLL|PE,GYE,CLL
MAINE,163,N,PE,CLLO,EC,GAQL,2023-09-20,2023-09-22,CLL|PE,GYE|EC,CLL,GYE
MAINE,163,N,EC,GAQL,PE,CLLO,2023-09-16,2023-09-20,GYE|EC,CLL|PE,GYE,CLL
MAINE,163,N,PE,CLLO,EC,GAQL,2023-09-22,2023-09-24,CLL|PE,GYE|EC,CLL,GYE
MAINE,167,N,PE,CLLO,US,MMIL,2024-01-22,2024-02-05,CLL|PE,MIA|US,CLL,MIA
MAINE,167,N,US,MMIL,PE,CLLO,2024-01-08,2024-01-21,MIA|US,CLL|PE,MIA,CLL
MAINE,168,N,PE,CLLO,US,PERS,2024-02-22,2024-03-04,CLL|PE,PEF|US,CLL,PEF
MAINE,168,N,US,PERS,PE,CLLO,2024-02-08,2024-02-20,PEF|US,CLL|PE,PEF,CLL
MAINE,169,N,EC,GAQL,US,PERS,2024-03-27,2024-04-03,GYE|EC,PEF|US,GYE,PEF
MAINE,169,N,PE,CLLO,EC,GAQL,2024-03-24,2024-03-26,CLL|PE,GYE|EC,CLL,GYE
MAINE,169,N,US,PERS,PE,CLLO,2024-03-05,2024-03-22,PEF|US,CLL|PE,PEF,CLL
MAINE,170,N,PE,CLLO,US,PERS,2024-04-18,2024-05-02,CLL|PE,PEF|US,CLL,PEF
MAINE,170,N,US,PERS,PE,CLLO,2024-04-03,2024-04-16,PEF|US,CLL|PE,PEF,CLL
MAINE,171,N,PE,CLLO,US,PERS,2024-05-21,2024-05-31,CLL|PE,PEF|US,CLL,PEF
MAINE,171,N,US,PERS,PE,CLLO,2024-05-07,2024-05-19,PEF|US,CLL|PE,PEF,CLL
MAINE,152,SB,US,PERS,PE,CLLO,2022-09-20,2022-10-05,PEF|US,CLL|PE,PEF,CLL
MAINE,153,N,EC,GAQL,PE,CLLO,2022-11-03,2022-11-07,GYE|EC,CLL|PE,GYE,CLL
MAINE,153,N,PE,CLLO,EC,GAQL,2022-11-08,2022-11-11,CLL|PE,GYE|EC,CLL,GYE
MAINE,154,SB,US,PERS,PE,CLLO,2022-11-22,2022-12-10,PEF|US,CLL|PE,PEF,CLL
MAINE,156,N,EC,GAQL,PE,CLLO,2023-02-17,2023-02-20,GYE|EC,CLL|PE,GYE,CLL
MAINE,156,N,PE,CLLO,EC,GAQL,2023-02-24,2023-02-26,CLL|PE,GYE|EC,CLL,GYE
MAIRA,408,S,US,MMIL,PE,CLLO,2023-02-19,2023-03-08,MIA|US,CLL|PE,MIA,CLL
MANHA,8,E,CN,SNGI,KR,BSAN,2022-09-15,2022-09-18,SHA|CN,PUS|KR,SHA,PUS
MANHA,8,E,HK,HGKG,CN,SNGI,2022-09-14,2022-09-15,HKG|HK,SHA|CN,HKG,SHA
MANHA,8,E,KR,BSAN,PE,CLLO,2022-09-18,2022-10-15,PUS|KR,CLL|PE,PUS,CLL
MANHA,7,E,CN,WHAN,PE,CLLO,2022-07-09,2022-08-12,WUH|CN,CLL|PE,WUH,CLL
MANHA,8,E,TW,KHIG,PE,CLLO,2022-09-12,2022-10-15,KHH|TW,CLL|PE,KHH,CLL
MANHA,137,010W,NI,CINO,PE,CLLO,2023-02-14,2023-02-21,CIO|NI,CLL|PE,CIO,CLL
MANHA,137,010W,PE,CLLO,NI,CINO,2023-02-22,2023-02-28,CLL|PE,CIO|NI,CLL,CIO
MANHA,1007,E,HK,HGKG,PE,CLLO,2022-07-13,2022-08-12,HKG|HK,CLL|PE,HKG,CLL
MARY,1413,E,CN,SNZN,PE,CLLO,2023-11-10,2023-12-19,SZX|CN,CLL|PE,SZX,CLL
MASE,1413,-,ES,VENA2,PA,BLBA,2023-10-12,2023-11-08,VLC|ES,BLB|PA,VLC,BLB
MASE,1413,-,PA,BLBA,PE,CLLO,2023-11-08,2023-11-14,BLB|PA,CLL|PE,BLB,CLL
MASE,1413,*,ES,VENA2,PE,CLLO,2023-10-12,2023-11-21,VLC|ES,CLL|PE,VLC,CLL
MASEM,1410,N,AU,SDNY,PE,CLLO,2023-06-11,2023-07-09,SYD|AU,CLL|PE,SYD,CLL
MASEM,1410,N,PE,CLLO,AU,SDNY,2023-07-10,2023-08-06,CLL|PE,SYD|AU,CLL,SYD
MBIL,412,N,CN,SNGI,PE,CLLO,2023-03-25,2023-04-21,SHA|CN,CLL|PE,SHA,CLL
MERBE,1310,S,ES,BELA,PE,CLLO,2022-07-05,2022-07-24,BCN|ES,CLL|PE,BCN,CLL
MERBE,1310,S*,IT,VLIE,PE,CLLO,2022-07-03,2022-07-24,VDL|IT,CLL|PE,VDL,CLL
MERBE,1310,SB,ES,VENA2,PE,CLLO,2022-07-06,2022-07-24,VLC|ES,CLL|PE,VLC,CLL
MNLOA,132,NB,CL,SNTO,PE,CLLO,2023-10-19,2023-10-25,SAI|CL,CLL|PE,SAI,CLL
MNLOA,132,N,PE,CLLO,US,NYOK,2023-10-26,2023-11-09,CLL|PE,NYC|US,CLL,NYC
MNLOA,132,N,US,NYOK,PE,CLLO,2023-10-11,2023-10-25,NYC|US,CLL|PE,NYC,CLL
MOGEN,2206,A,CN,QGDO,PE,CLLO,2022-08-15,2022-09-17,TAO|CN,CLL|PE,TAO,CLL
MOGUA,18,W,KR,BSAN,PE,CLLO,2023-01-30,2023-03-14,PUS|KR,CLL|PE,PUS,CLL
MOGUA,18,W,PE,CLLO,KR,BSAN,2023-03-15,2023-04-30,CLL|PE,PUS|KR,CLL,PUS
MOGUA,20,E,HK,HGKG,PE,CLLO,2023-06-29,2023-08-01,HKG|HK,CLL|PE,HKG,CLL
MOGUA,20,W,KR,BSAN,PE,CLLO,2023-08-01,2023-08-02,PUS|KR,CLL|PE,PUS,CLL
MOGUA,20,W,PE,CLLO,KR,BSAN,2023-08-03,2023-09-16,CLL|PE,PUS|KR,CLL,PUS
MOGUA,407,E,CN,SNGI,PE,CLLO,2023-02-17,2023-03-15,SHA|CN,CLL|PE,SHA,CLL
MOGUA,417,E,HK,HGKG,PE,CLLO,2023-04-21,2023-05-23,HKG|HK,CLL|PE,HKG,CLL
MOGUA,437,E,HK,HGKG,PE,CLLO,2023-09-08,2023-10-10,HKG|HK,CLL|PE,HKG,CLL
MOGUA,19,E,HK,HGKG,MX,MANO1,2023-04-20,2023-05-13,HKG|HK,ZLO|MX,HKG,ZLO
MOGUA,19,E,MX,MANO1,PE,CLLO,2023-05-14,2023-05-23,ZLO|MX,CLL|PE,ZLO,CLL
MOGUA,20,W,KR,BSAN,PE,CLLO,2023-06-18,2023-08-01,PUS|KR,CLL|PE,PUS,CLL
MOGUA,20,W,PE,CLLO,KR,BSAN,2023-08-02,2023-09-15,CLL|PE,PUS|KR,CLL,PUS
MOGUA,417,W,KR,BSAN,PE,CLLO,2023-04-07,2023-05-23,PUS|KR,CLL|PE,PUS,CLL
MOGUA,417,W,PE,CLLO,KR,BSAN,2023-05-24,2023-07-09,CLL|PE,PUS|KR,CLL,PUS
MOLADV,4409,A,CN,QGDO,PE,CLLO,2023-01-16,2023-02-19,TAO|CN,CLL|PE,TAO,CLL
MOLGAR,4311,A,CN,QGDO,PE,CLLO,2023-01-09,2023-02-12,TAO|CN,CLL|PE,TAO,CLL
MOLGEN,9009,A,CN,XGAG,PE,CLLO,2023-12-09,2024-01-26,ZZA|CN,CLL|PE,ZZA,CLL
MOLGEN,4504,A,CN,QGDO,PE,CLLO,2023-01-23,2023-02-25,TAO|CN,CLL|PE,TAO,CLL
MOLI,19,E,CN,NNGO,PE,CLLO,2023-07-19,2023-08-15,NGB|CN,CLL|PE,NGB,CLL
MOLI,429,E,CN,SNGI,MX,MANO1,2023-07-21,2023-08-07,SHA|CN,ZLO|MX,SHA,ZLO
MOLI,429,E,HK,HGKG,CN,SNGI,2023-07-15,2023-07-20,HKG|HK,SHA|CN,HKG,SHA
MOLI,429,E,MX,MANO1,PE,CLLO,2023-08-07,2023-08-15,ZLO|MX,CLL|PE,ZLO,CLL
MOLP,140,E,CN,NNGO,PE,CLLO,2024-03-10,2024-04-06,NGB|CN,CLL|PE,NGB,CLL
MOLP,1407,E,CN,SNGI,PE,CLLO,2024-03-09,2024-04-07,SHA|CN,CLL|PE,SHA,CLL
MOLP,1407,E,TW,KLUG,CN,SNGI,2024-03-03,2024-03-09,KEL|TW,SHA|CN,KEL,SHA
MOLP,1507,E,CN,SNGI,PE,CLLO,2024-05-25,2024-06-23,SHA|CN,CLL|PE,SHA,CLL
MOLP,1507,E,TW,KLUG,CN,SNGI,2024-05-19,2024-05-25,KEL|TW,SHA|CN,KEL,SHA
MOLP,307,E,CN,NNGO,KR,BSAN,2023-12-24,2023-12-26,NGB|CN,PUS|KR,NGB,PUS
MOLP,307,E,CN,SNZN,CN,NNGO,2023-12-19,2023-12-24,SZX|CN,NGB|CN,SZX,NGB
MOLP,307,E,KR,BSAN,MX,MANO1,2023-12-26,2024-01-14,PUS|KR,ZLO|MX,PUS,ZLO
MOLP,307,E,MX,MANO1,PE,CLLO,2024-01-14,2024-01-21,ZLO|MX,CLL|PE,ZLO,CLL
MOLPRE,1022,E,CN,JNGN1,TW,KLUG,2023-08-23,2023-08-27,JMN|CN,KEL|TW,JMN,KEL
MOLPRE,1022,E,CN,SNGI,KR,BSAN,2023-09-04,2023-09-07,SHA|CN,PUS|KR,SHA,PUS
MOLPRE,1022,E,CN,XAMN,CN,SNGI,2023-08-31,2023-09-03,XMN|CN,SHA|CN,XMN,SHA
MOLPRE,1022,E,HK,HGKG,CN,XAMN,2023-08-29,2023-08-31,HKG|HK,XMN|CN,HKG,XMN
MOLPRE,1022,E,KR,BSAN,PE,CLLO,2023-09-07,2023-10-01,PUS|KR,CLL|PE,PUS,CLL
MOLPRE,1022,E,TW,KLUG,HK,HGKG,2023-08-27,2023-08-28,KEL|TW,HKG|HK,KEL,HKG
MOLPRE,1402,E,CN,SNGI,KR,BSAN,2024-02-06,2024-02-08,SHA|CN,PUS|KR,SHA,PUS
MOLPRE,1402,E,HK,HGKG,CN,SNGI,2024-01-31,2024-02-05,HKG|HK,SHA|CN,HKG,SHA
MOLPRE,1402,E,KR,BSAN,PE,CLLO,2024-02-10,2024-03-03,PUS|KR,CLL|PE,PUS,CLL
MOLPRE,1402,E,TW,KLUG,HK,HGKG,2024-01-28,2024-01-30,KEL|TW,HKG|HK,KEL,HKG
MOLPRE,402,E,CN,NNGO,PE,CLLO,2024-02-08,2024-03-03,NGB|CN,CLL|PE,NGB,CLL
MOLPRE,402,SB,US,LBEH,PE,CLLO,2024-02-02,2024-03-03,YBH|US,CLL|PE,YBH,CLL
MOLPRE,902,E,CN,NNGO,PE,CLLO,2023-01-18,2023-02-12,NGB|CN,CLL|PE,NGB,CLL
MOLPRE,902,E,CN,SNGI,CN,NNGO,2023-01-16,2023-01-18,SHA|CN,NGB|CN,SHA,NGB
MOLPRE,902,E,CN,SNZN,KR,BSAN,2023-01-10,2023-01-16,SZX|CN,PUS|KR,SZX,PUS
MOLPRE,902,E,HK,HGKG,CN,SNZN,2023-01-09,2023-01-10,HKG|HK,SZX|CN,HKG,SZX
MOLPRE,902,E,KR,BSAN,CN,SNGI,2023-01-16,2023-01-16,PUS|KR,SHA|CN,PUS,SHA
MOLPRE,902,E,TW,KLUG,HK,HGKG,2023-01-08,2023-01-09,KEL|TW,HKG|HK,KEL,HKG
MOLPRE,1002,E,CN,NNGO,KR,BSAN,2023-04-06,2023-04-08,NGB|CN,PUS|KR,NGB,PUS
MOLPRE,1002,E,CN,XAMN,CN,NNGO,2023-03-30,2023-04-04,XMN|CN,NGB|CN,XMN,NGB
MOLPRE,1002,E,HK,HGKG,TW,KLUG,2023-03-16,2023-03-23,HKG|HK,KEL|TW,HKG,KEL
MOLPRE,1002,E,KR,BSAN,PE,CLLO,2023-04-08,2023-05-02,PUS|KR,CLL|PE,PUS,CLL
MOLPRE,1002,E,TW,KLUG,CN,XAMN,2023-03-25,2023-03-28,KEL|TW,XMN|CN,KEL,XMN
MOLPRE,1002,E,CN,SNZN,PE,CLLO,2023-03-29,2023-05-02,SZX|CN,CLL|PE,SZX,CLL
MOLPRE,1102,E,CN,SNGI,KR,BSAN,2023-06-20,2023-06-20,SHA|CN,PUS|KR,SHA,PUS
MOLPRE,1102,E,CN,SNZN,CN,SNGI,2023-06-13,2023-06-19,SZX|CN,SHA|CN,SZX,SHA
MOLPRE,1102,E,HK,HGKG,CN,SNZN,2023-06-12,2023-06-12,HKG|HK,SZX|CN,HKG,SZX
MOLPRE,1102,E,KR,BSAN,PE,CLLO,2023-06-20,2023-07-16,PUS|KR,CLL|PE,PUS,CLL
MOLPRE,1102,E,TW,KLUG,HK,HGKG,2023-06-10,2023-06-11,KEL|TW,HKG|HK,KEL,HKG
MOLPRE,1302,E,CN,SNZN,JP,YOHA,2023-11-15,2023-11-17,SZX|CN,YOK|JP,SZX,YOK
MOLPRE,1302,E,HK,HGKG,CN,SNZN,2023-11-14,2023-11-15,HKG|HK,SZX|CN,HKG,SZX
MOLPRE,1302,E,JP,YOHA,KR,BSAN,2023-11-17,2023-11-21,YOK|JP,PUS|KR,YOK,PUS
MOLPRE,1302,E,KR,BSAN,MX,MANO1,2023-11-21,2023-12-10,PUS|KR,ZLO|MX,PUS,ZLO
MOLPRE,1302,E,MX,MANO1,PE,CLLO,2023-12-10,2023-12-17,ZLO|MX,CLL|PE,ZLO,CLL
MOLPRE,1302,E,TW,KLUG,HK,HGKG,2023-11-12,2023-11-13,KEL|TW,HKG|HK,KEL,HKG
MOLPRE,402,S,CN,NNGO,PE,CLLO,2024-02-04,2024-03-03,NGB|CN,CLL|PE,NGB,CLL
MOLPRE,902,N,MX,MANO1,PE,CLLO,2023-02-20,2023-02-25,ZLO|MX,CLL|PE,ZLO,CLL
MOLPRE,902,N,PE,CLLO,MX,MANO1,2023-02-26,2023-03-05,CLL|PE,ZLO|MX,CLL,ZLO
MOLPRE,1102,W,MX,MANO1,PE,CLLO,2023-07-29,2023-07-30,ZLO|MX,CLL|PE,ZLO,CLL
MOLPRE,1102,W,PE,CLLO,MX,MANO1,2023-07-31,2023-08-10,CLL|PE,ZLO|MX,CLL,ZLO
MOLPRE,1502,E,CN,NNGO,PE,CLLO,2024-04-22,2024-05-19,NGB|CN,CLL|PE,NGB,CLL
MOLPRE,1502,E,CN,XAMN,CN,NNGO,2024-04-17,2024-04-21,XMN|CN,NGB|CN,XMN,NGB
MOLPRE,1502,E,HK,HGKG,CN,XAMN,2024-04-15,2024-04-16,HKG|HK,XMN|CN,HKG,XMN
MOLPRE,1502,E,TW,KLUG,HK,HGKG,2024-04-13,2024-04-14,KEL|TW,HKG|HK,KEL,HKG
MOLPRI,1107,E,CN,JNGN1,HK,HGKG,2023-07-07,2023-07-15,JMN|CN,HKG|HK,JMN,HKG
MOLPRI,1107,E,CN,QGDO,PE,CLLO,2023-07-19,2023-08-19,TAO|CN,CLL|PE,TAO,CLL
MOLPRI,1107,E,CN,WHAN,CN,JNGN1,2023-07-06,2023-07-07,WUH|CN,JMN|CN,WUH,JMN
MOLPRI,1107,E,HK,HGKG,TW,KHIG,2023-07-17,2023-07-17,HKG|HK,KHH|TW,HKG,KHH
MOLPRI,1107,E,TW,KHIG,CN,QGDO,2023-07-18,2023-07-19,KHH|TW,TAO|CN,KHH,TAO
MOLPRI,807,E,CN,QGDO,KR,BSAN,2022-11-29,2022-12-05,TAO|CN,PUS|KR,TAO,PUS
MOLPRI,807,E,HK,HGKG,CN,QGDO,2022-11-28,2022-11-29,HKG|HK,TAO|CN,HKG,TAO
MOLPRI,807,E,KR,BSAN,PE,CLLO,2022-12-06,2023-01-06,PUS|KR,CLL|PE,PUS,CLL
MOLPRI,807,E,TW,KLUG,HK,HGKG,2022-11-27,2022-11-28,KEL|TW,HKG|HK,KEL,HKG
MOLPRI,907,E,TW,KLUG,PE,CLLO,2023-02-11,2023-03-18,KEL|TW,CLL|PE,KEL,CLL
MOLPRI,207,E,CN,NNGO,PE,CLLO,2023-10-08,2023-11-05,NGB|CN,CLL|PE,NGB,CLL
MOLPRI,907,E,HK,HGKG,PE,CLLO,2023-02-13,2023-03-19,HKG|HK,CLL|PE,HKG,CLL
MOLPRI,907,N,MX,MANO1,PE,CLLO,2023-03-22,2023-03-31,ZLO|MX,CLL|PE,ZLO,CLL
MOLPRI,907,N,PE,CLLO,MX,MANO1,2023-04-02,2023-04-10,CLL|PE,ZLO|MX,CLL,ZLO
